"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1000000US516500115002018","Block 2018, Block Group 2, Census Tract 115, Hampton city, Virginia","16","null","13","null","10","null","3","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115002019","Block 2019, Block Group 2, Census Tract 115, Hampton city, Virginia","33","null","29","null","21","null","6","null","0","null","1","null","1","null","0","null","4","null","4","null","0","null","0","null","1","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115002020","Block 2020, Block Group 2, Census Tract 115, Hampton city, Virginia","55","null","44","null","11","null","32","null","0","null","1","null","0","null","0","null","11","null","10","null","0","null","2","null","6","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003000","Block 3000, Block Group 3, Census Tract 115, Hampton city, Virginia","110","null","105","null","96","null","9","null","0","null","0","null","0","null","0","null","5","null","5","null","0","null","1","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003001","Block 3001, Block Group 3, Census Tract 115, Hampton city, Virginia","37","null","34","null","31","null","2","null","0","null","1","null","0","null","0","null","3","null","3","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003002","Block 3002, Block Group 3, Census Tract 115, Hampton city, Virginia","53","null","43","null","42","null","1","null","0","null","0","null","0","null","0","null","10","null","10","null","4","null","0","null","1","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003003","Block 3003, Block Group 3, Census Tract 115, Hampton city, Virginia","44","null","43","null","38","null","1","null","0","null","1","null","0","null","3","null","1","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003004","Block 3004, Block Group 3, Census Tract 115, Hampton city, Virginia","82","null","80","null","72","null","5","null","0","null","0","null","0","null","3","null","2","null","2","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003005","Block 3005, Block Group 3, Census Tract 115, Hampton city, Virginia","11","null","10","null","9","null","1","null","0","null","0","null","0","null","0","null","1","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003006","Block 3006, Block Group 3, Census Tract 115, Hampton city, Virginia","70","null","63","null","58","null","0","null","0","null","5","null","0","null","0","null","7","null","7","null","0","null","0","null","5","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003007","Block 3007, Block Group 3, Census Tract 115, Hampton city, Virginia","34","null","29","null","25","null","1","null","0","null","3","null","0","null","0","null","5","null","5","null","1","null","1","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003008","Block 3008, Block Group 3, Census Tract 115, Hampton city, Virginia","93","null","88","null","71","null","9","null","0","null","3","null","0","null","5","null","5","null","4","null","1","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1000000US516500115003009","Block 3009, Block Group 3, Census Tract 115, Hampton city, Virginia","22","null","22","null","16","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
